condition,algorithm,snr_db,sample_id,error_m,est_x_m,est_y_m
5000Hz_3,MVDR,10,bubble 08 5000Hz .wav,0.250000,0.000000,2.750000
5000Hz_3,MUSIC,10,bubble 08 5000Hz .wav,1.450043,1.166667,3.861111
5000Hz_3,MUSIC_CSDM,10,bubble 08 5000Hz .wav,0.334489,-0.027778,2.666667
5000Hz_3,CBF,5,bubble 08 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,5,bubble 08 5000Hz .wav,2.656520,0.972222,0.527778
5000Hz_3,MUSIC,5,bubble 08 5000Hz .wav,2.914549,0.555556,0.138889
5000Hz_3,MUSIC_CSDM,5,bubble 08 5000Hz .wav,1.890726,-0.333333,1.138889
5000Hz_3,CBF,0,bubble 08 5000Hz .wav,2.598225,-0.277778,0.416667
5000Hz_3,MVDR,0,bubble 08 5000Hz .wav,0.655579,0.527778,2.611111
5000Hz_3,MUSIC,0,bubble 08 5000Hz .wav,3.457190,2.416667,0.527778
5000Hz_3,MUSIC_CSDM,0,bubble 08 5000Hz .wav,0.655579,0.527778,2.611111
5000Hz_3,CBF,-5,bubble 08 5000Hz .wav,0.589256,-0.083333,3.583333
5000Hz_3,MVDR,-5,bubble 08 5000Hz .wav,2.908189,-2.777778,3.861111
5000Hz_3,MUSIC,-5,bubble 08 5000Hz .wav,3.068156,-2.611111,1.388889
5000Hz_3,MUSIC_CSDM,-5,bubble 08 5000Hz .wav,2.908189,-2.777778,3.861111
5000Hz_3,CBF,-10,bubble 08 5000Hz .wav,2.957779,-0.750000,0.138889
5000Hz_3,MVDR,-10,bubble 08 5000Hz .wav,2.102504,-1.527778,1.555556
5000Hz_3,MUSIC,-10,bubble 08 5000Hz .wav,2.557970,1.444444,0.888889
5000Hz_3,MUSIC_CSDM,-10,bubble 08 5000Hz .wav,2.102504,-1.527778,1.555556
5000Hz_3,CBF,-15,bubble 08 5000Hz .wav,2.767760,-0.500000,0.277778
5000Hz_3,MVDR,-15,bubble 08 5000Hz .wav,2.973390,-0.083333,0.027778
5000Hz_3,MUSIC,-15,bubble 08 5000Hz .wav,3.085710,3.000000,2.277778
5000Hz_3,MUSIC_CSDM,-15,bubble 08 5000Hz .wav,2.973390,-0.083333,0.027778
5000Hz_3,CBF,-20,bubble 08 5000Hz .wav,1.972809,-1.944444,3.333333
5000Hz_3,MVDR,-20,bubble 08 5000Hz .wav,2.251200,0.611111,0.833333
5000Hz_3,MUSIC,-20,bubble 08 5000Hz .wav,1.767767,0.250000,1.250000
5000Hz_3,MUSIC_CSDM,-20,bubble 08 5000Hz .wav,2.251200,0.611111,0.833333
5000Hz_3,CBF,clean,bubble 09 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,clean,bubble 09 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,clean,bubble 09 5000Hz .wav,1.922294,1.166667,4.527778
5000Hz_3,MUSIC_CSDM,clean,bubble 09 5000Hz .wav,0.473039,0.027778,2.527778
5000Hz_3,CBF,20,bubble 09 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,20,bubble 09 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,20,bubble 09 5000Hz .wav,3.051007,-0.555556,6.000000
5000Hz_3,MUSIC_CSDM,20,bubble 09 5000Hz .wav,2.675910,0.222222,0.333333
5000Hz_3,CBF,15,bubble 09 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,15,bubble 09 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,15,bubble 09 5000Hz .wav,2.880865,-1.833333,0.777778
5000Hz_3,MUSIC_CSDM,15,bubble 09 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,CBF,10,bubble 09 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,10,bubble 09 5000Hz .wav,0.196419,0.027778,2.805556
5000Hz_3,MUSIC,10,bubble 09 5000Hz .wav,1.426437,-0.166667,4.416667
5000Hz_3,MUSIC_CSDM,10,bubble 09 5000Hz .wav,0.175682,0.055556,2.833333
5000Hz_3,CBF,5,bubble 09 5000Hz .wav,2.941823,0.555556,0.111111
5000Hz_3,MVDR,5,bubble 09 5000Hz .wav,1.721774,0.527778,1.361111
5000Hz_3,MUSIC,5,bubble 09 5000Hz .wav,1.080481,-0.750000,3.777778
5000Hz_3,MUSIC_CSDM,5,bubble 09 5000Hz .wav,2.662613,-1.055556,5.444444
5000Hz_3,CBF,0,bubble 09 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,0,bubble 09 5000Hz .wav,2.400167,0.972222,0.805556
5000Hz_3,MUSIC,0,bubble 09 5000Hz .wav,1.751763,0.444444,1.305556
5000Hz_3,MUSIC_CSDM,0,bubble 09 5000Hz .wav,1.631339,1.111111,1.805556
5000Hz_3,CBF,-5,bubble 09 5000Hz .wav,0.423099,0.166667,2.611111
5000Hz_3,MVDR,-5,bubble 09 5000Hz .wav,1.587227,1.583333,2.888889
5000Hz_3,MUSIC,-5,bubble 09 5000Hz .wav,3.347424,-2.194444,5.527778
5000Hz_3,MUSIC_CSDM,-5,bubble 09 5000Hz .wav,1.587227,1.583333,2.888889
5000Hz_3,CBF,-10,bubble 09 5000Hz .wav,0.671855,-0.083333,2.333333
5000Hz_3,MVDR,-10,bubble 09 5000Hz .wav,2.865557,-0.805556,0.250000
5000Hz_3,MUSIC,-10,bubble 09 5000Hz .wav,2.857873,1.027778,0.333333
5000Hz_3,MUSIC_CSDM,-10,bubble 09 5000Hz .wav,2.865557,-0.805556,0.250000
5000Hz_3,CBF,-15,bubble 09 5000Hz .wav,2.658117,-1.500000,0.805556
5000Hz_3,MVDR,-15,bubble 09 5000Hz .wav,2.214222,0.750000,0.916667
5000Hz_3,MUSIC,-15,bubble 09 5000Hz .wav,2.090912,-1.972222,3.694444
5000Hz_3,MUSIC_CSDM,-15,bubble 09 5000Hz .wav,2.214222,0.750000,0.916667
5000Hz_3,CBF,-20,bubble 09 5000Hz .wav,2.890091,-0.083333,0.111111
5000Hz_3,MVDR,-20,bubble 09 5000Hz .wav,3.184162,2.166667,5.333333
5000Hz_3,MUSIC,-20,bubble 09 5000Hz .wav,3.230115,-2.750000,4.694444
5000Hz_3,MUSIC_CSDM,-20,bubble 09 5000Hz .wav,3.184162,2.166667,5.333333
5000Hz_3,CBF,clean,bubble 10 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,clean,bubble 10 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,clean,bubble 10 5000Hz .wav,1.408199,1.305556,3.527778
5000Hz_3,MUSIC_CSDM,clean,bubble 10 5000Hz .wav,0.500000,0.000000,2.500000
5000Hz_3,CBF,20,bubble 10 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,20,bubble 10 5000Hz .wav,0.196419,0.027778,2.805556
5000Hz_3,MUSIC,20,bubble 10 5000Hz .wav,2.146631,-2.111111,3.388889
5000Hz_3,MUSIC_CSDM,20,bubble 10 5000Hz .wav,0.229061,0.055556,2.777778
5000Hz_3,CBF,15,bubble 10 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,15,bubble 10 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,15,bubble 10 5000Hz .wav,1.653886,1.638889,3.222222
5000Hz_3,MUSIC_CSDM,15,bubble 10 5000Hz .wav,1.695355,-0.055556,1.305556
5000Hz_3,CBF,10,bubble 10 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,10,bubble 10 5000Hz .wav,0.251538,0.027778,2.750000
5000Hz_3,MUSIC,10,bubble 10 5000Hz .wav,2.857873,-0.777778,0.250000
5000Hz_3,MUSIC_CSDM,10,bubble 10 5000Hz .wav,2.425590,1.555556,1.138889
5000Hz_3,CBF,5,bubble 10 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,5,bubble 10 5000Hz .wav,1.789027,1.611111,2.222222
5000Hz_3,MUSIC,5,bubble 10 5000Hz .wav,2.999100,0.805556,0.111111
5000Hz_3,MUSIC_CSDM,5,bubble 10 5000Hz .wav,2.849762,-0.305556,0.166667
5000Hz_3,CBF,0,bubble 10 5000Hz .wav,2.878319,1.083333,0.333333
5000Hz_3,MVDR,0,bubble 10 5000Hz .wav,3.201321,1.638889,5.750000
5000Hz_3,MUSIC,0,bubble 10 5000Hz .wav,3.817702,2.361111,0.000000
5000Hz_3,MUSIC_CSDM,0,bubble 10 5000Hz .wav,3.009501,-0.472222,0.027778
5000Hz_3,CBF,-5,bubble 10 5000Hz .wav,1.441503,-0.611111,1.694444
5000Hz_3,MVDR,-5,bubble 10 5000Hz .wav,2.644730,0.777778,0.472222
5000Hz_3,MUSIC,-5,bubble 10 5000Hz .wav,2.944444,-2.500000,1.444444
5000Hz_3,MUSIC_CSDM,-5,bubble 10 5000Hz .wav,2.644730,0.777778,0.472222
5000Hz_3,CBF,-10,bubble 10 5000Hz .wav,3.006680,-2.666667,4.388889
5000Hz_3,MVDR,-10,bubble 10 5000Hz .wav,2.828427,2.000000,1.000000
5000Hz_3,MUSIC,-10,bubble 10 5000Hz .wav,2.914549,-0.555556,0.138889
5000Hz_3,MUSIC_CSDM,-10,bubble 10 5000Hz .wav,2.828427,2.000000,1.000000
5000Hz_3,CBF,-15,bubble 10 5000Hz .wav,3.088834,2.055556,0.694444
5000Hz_3,MVDR,-15,bubble 10 5000Hz .wav,1.976911,0.666667,4.861111
5000Hz_3,MUSIC,-15,bubble 10 5000Hz .wav,2.802666,-0.666667,0.277778
5000Hz_3,MUSIC_CSDM,-15,bubble 10 5000Hz .wav,1.976911,0.666667,4.861111
5000Hz_3,CBF,-20,bubble 10 5000Hz .wav,0.551373,-0.416667,2.638889
5000Hz_3,MVDR,-20,bubble 10 5000Hz .wav,1.396921,-1.333333,2.583333
5000Hz_3,MUSIC,-20,bubble 10 5000Hz .wav,2.556914,0.750000,0.555556
5000Hz_3,MUSIC_CSDM,-20,bubble 10 5000Hz .wav,1.396921,-1.333333,2.583333
5000Hz_3,CBF,clean,bubble 11 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,clean,bubble 11 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,clean,bubble 11 5000Hz .wav,2.489639,1.444444,5.027778
5000Hz_3,MUSIC_CSDM,clean,bubble 11 5000Hz .wav,0.583994,0.027778,2.416667
5000Hz_3,CBF,20,bubble 11 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,20,bubble 11 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,20,bubble 11 5000Hz .wav,1.973005,0.055556,4.972222
5000Hz_3,MUSIC_CSDM,20,bubble 11 5000Hz .wav,0.305556,0.000000,2.694444
5000Hz_3,CBF,15,bubble 11 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,15,bubble 11 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,15,bubble 11 5000Hz .wav,2.793842,2.666667,3.833333
5000Hz_3,MUSIC_CSDM,15,bubble 11 5000Hz .wav,2.598819,0.472222,0.444444
5000Hz_3,CBF,10,bubble 11 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,10,bubble 11 5000Hz .wav,0.114531,0.027778,2.888889
5000Hz_3,MUSIC,10,bubble 11 5000Hz .wav,0.539347,0.305556,3.444444
5000Hz_3,MUSIC_CSDM,10,bubble 11 5000Hz .wav,0.492223,0.138889,3.472222
5000Hz_3,CBF,5,bubble 11 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,5,bubble 11 5000Hz .wav,2.326047,1.500000,1.222222
5000Hz_3,MUSIC,5,bubble 11 5000Hz .wav,3.436483,2.888889,1.138889
5000Hz_3,MUSIC_CSDM,5,bubble 11 5000Hz .wav,2.326047,1.500000,1.222222
5000Hz_3,CBF,0,bubble 11 5000Hz .wav,2.890224,-0.694444,0.194444
5000Hz_3,MVDR,0,bubble 11 5000Hz .wav,2.786652,0.222222,0.222222
5000Hz_3,MUSIC,0,bubble 11 5000Hz .wav,2.782496,2.694444,2.305556
5000Hz_3,MUSIC_CSDM,0,bubble 11 5000Hz .wav,0.283279,0.055556,3.277778
5000Hz_3,CBF,-5,bubble 11 5000Hz .wav,2.883676,-0.666667,0.194444
5000Hz_3,MVDR,-5,bubble 11 5000Hz .wav,3.113590,3.000000,2.166667
5000Hz_3,MUSIC,-5,bubble 11 5000Hz .wav,3.474999,-2.694444,5.194444
5000Hz_3,MUSIC_CSDM,-5,bubble 11 5000Hz .wav,3.113590,3.000000,2.166667
5000Hz_3,CBF,-10,bubble 11 5000Hz .wav,2.553441,1.805556,1.194444
5000Hz_3,MVDR,-10,bubble 11 5000Hz .wav,1.106239,0.861111,2.305556
5000Hz_3,MUSIC,-10,bubble 11 5000Hz .wav,1.362244,0.055556,1.638889
5000Hz_3,MUSIC_CSDM,-10,bubble 11 5000Hz .wav,1.106239,0.861111,2.305556
5000Hz_3,CBF,-15,bubble 11 5000Hz .wav,2.152554,-2.055556,3.638889
5000Hz_3,MVDR,-15,bubble 11 5000Hz .wav,2.254283,-0.138889,0.750000
5000Hz_3,MUSIC,-15,bubble 11 5000Hz .wav,1.927906,-1.555556,1.861111
5000Hz_3,MUSIC_CSDM,-15,bubble 11 5000Hz .wav,2.254283,-0.138889,0.750000
5000Hz_3,CBF,-20,bubble 11 5000Hz .wav,0.124226,-0.055556,3.111111
5000Hz_3,MVDR,-20,bubble 11 5000Hz .wav,2.259582,0.805556,0.888889
5000Hz_3,MUSIC,-20,bubble 11 5000Hz .wav,3.180283,-1.055556,0.000000
5000Hz_3,MUSIC_CSDM,-20,bubble 11 5000Hz .wav,2.259582,0.805556,0.888889
5000Hz_3,CBF,clean,bubble 12 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,clean,bubble 12 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,clean,bubble 12 5000Hz .wav,1.294874,-0.500000,1.805556
5000Hz_3,MUSIC_CSDM,clean,bubble 12 5000Hz .wav,0.528508,0.027778,2.472222
5000Hz_3,CBF,20,bubble 12 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,20,bubble 12 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,20,bubble 12 5000Hz .wav,2.519676,-2.444444,3.611111
5000Hz_3,MUSIC_CSDM,20,bubble 12 5000Hz .wav,2.122775,1.555556,1.555556
5000Hz_3,CBF,15,bubble 12 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,15,bubble 12 5000Hz .wav,0.223952,0.027778,2.777778
5000Hz_3,MUSIC,15,bubble 12 5000Hz .wav,2.987241,1.166667,0.250000
5000Hz_3,MUSIC_CSDM,15,bubble 12 5000Hz .wav,0.279163,0.027778,2.722222
5000Hz_3,CBF,10,bubble 12 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,10,bubble 12 5000Hz .wav,0.114531,0.027778,2.888889
5000Hz_3,MUSIC,10,bubble 12 5000Hz .wav,2.353419,-2.027778,1.805556
5000Hz_3,MUSIC_CSDM,10,bubble 12 5000Hz .wav,1.388889,-0.833333,4.111111
5000Hz_3,CBF,5,bubble 12 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,5,bubble 12 5000Hz .wav,0.196419,-0.027778,2.805556
5000Hz_3,MUSIC,5,bubble 12 5000Hz .wav,2.064732,1.138889,1.277778
5000Hz_3,MUSIC_CSDM,5,bubble 12 5000Hz .wav,2.762737,0.722222,0.333333
5000Hz_3,CBF,0,bubble 12 5000Hz .wav,2.567755,-0.250000,0.444444
5000Hz_3,MVDR,0,bubble 12 5000Hz .wav,2.919707,-1.055556,0.277778
5000Hz_3,MUSIC,0,bubble 12 5000Hz .wav,1.408199,0.527778,1.694444
5000Hz_3,MUSIC_CSDM,0,bubble 12 5000Hz .wav,2.919707,-1.055556,0.277778
5000Hz_3,CBF,-5,bubble 12 5000Hz .wav,3.259009,2.694444,4.833333
5000Hz_3,MVDR,-5,bubble 12 5000Hz .wav,2.200063,-1.333333,1.250000
5000Hz_3,MUSIC,-5,bubble 12 5000Hz .wav,2.650705,-0.250000,0.361111
5000Hz_3,MUSIC_CSDM,-5,bubble 12 5000Hz .wav,2.200063,-1.333333,1.250000
5000Hz_3,CBF,-10,bubble 12 5000Hz .wav,2.758265,-0.888889,5.611111
5000Hz_3,MVDR,-10,bubble 12 5000Hz .wav,1.889093,-0.638889,1.222222
5000Hz_3,MUSIC,-10,bubble 12 5000Hz .wav,2.423203,2.194444,1.972222
5000Hz_3,MUSIC_CSDM,-10,bubble 12 5000Hz .wav,1.915257,-0.638889,1.194444
5000Hz_3,CBF,-15,bubble 12 5000Hz .wav,2.319070,-1.305556,1.083333
5000Hz_3,MVDR,-15,bubble 12 5000Hz .wav,2.642541,2.194444,1.527778
5000Hz_3,MUSIC,-15,bubble 12 5000Hz .wav,1.612547,-0.305556,1.416667
5000Hz_3,MUSIC_CSDM,-15,bubble 12 5000Hz .wav,2.642541,2.194444,1.527778
5000Hz_3,CBF,-20,bubble 12 5000Hz .wav,3.070418,2.305556,0.972222
5000Hz_3,MVDR,-20,bubble 12 5000Hz .wav,2.416028,2.388889,2.638889
5000Hz_3,MUSIC,-20,bubble 12 5000Hz .wav,2.448387,-0.138889,0.555556
5000Hz_3,MUSIC_CSDM,-20,bubble 12 5000Hz .wav,2.416028,2.388889,2.638889
5000Hz_3,CBF,clean,bubble 13 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,clean,bubble 13 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,clean,bubble 13 5000Hz .wav,1.343710,1.166667,3.666667
5000Hz_3,MUSIC_CSDM,clean,bubble 13 5000Hz .wav,0.473039,0.027778,2.527778
5000Hz_3,CBF,20,bubble 13 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,20,bubble 13 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,20,bubble 13 5000Hz .wav,2.890624,-2.138889,4.944444
5000Hz_3,MUSIC_CSDM,20,bubble 13 5000Hz .wav,1.984702,0.222222,1.027778
5000Hz_3,CBF,15,bubble 13 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,15,bubble 13 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,15,bubble 13 5000Hz .wav,1.675210,1.277778,1.916667
5000Hz_3,MUSIC_CSDM,15,bubble 13 5000Hz .wav,0.157135,0.111111,3.111111
5000Hz_3,CBF,10,bubble 13 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,10,bubble 13 5000Hz .wav,0.251538,0.027778,2.750000
5000Hz_3,MUSIC,10,bubble 13 5000Hz .wav,0.877092,0.166667,2.138889
5000Hz_3,MUSIC_CSDM,10,bubble 13 5000Hz .wav,2.104705,-0.805556,1.055556
5000Hz_3,CBF,5,bubble 13 5000Hz .wav,2.941823,0.555556,0.111111
5000Hz_3,MVDR,5,bubble 13 5000Hz .wav,3.033379,-0.833333,0.083333
5000Hz_3,MUSIC,5,bubble 13 5000Hz .wav,2.253427,-1.138889,1.055556
5000Hz_3,MUSIC_CSDM,5,bubble 13 5000Hz .wav,3.086835,-0.833333,0.027778
5000Hz_3,CBF,0,bubble 13 5000Hz .wav,0.503077,-0.055556,3.500000
5000Hz_3,MVDR,0,bubble 13 5000Hz .wav,2.257019,-2.194444,2.472222
5000Hz_3,MUSIC,0,bubble 13 5000Hz .wav,3.245724,-2.166667,0.583333
5000Hz_3,MUSIC_CSDM,0,bubble 13 5000Hz .wav,2.257019,-2.194444,2.472222
5000Hz_3,CBF,-5,bubble 13 5000Hz .wav,2.984657,-0.750000,0.111111
5000Hz_3,MVDR,-5,bubble 13 5000Hz .wav,3.727298,-2.861111,0.611111
5000Hz_3,MUSIC,-5,bubble 13 5000Hz .wav,0.868250,-0.861111,3.111111
5000Hz_3,MUSIC_CSDM,-5,bubble 13 5000Hz .wav,3.727298,-2.861111,0.611111
5000Hz_3,CBF,-10,bubble 13 5000Hz .wav,2.291456,1.972222,4.166667
5000Hz_3,MVDR,-10,bubble 13 5000Hz .wav,2.015564,0.250000,1.000000
5000Hz_3,MUSIC,-10,bubble 13 5000Hz .wav,1.580163,-1.555556,2.722222
5000Hz_3,MUSIC_CSDM,-10,bubble 13 5000Hz .wav,1.697174,0.611111,1.416667
5000Hz_3,CBF,-15,bubble 13 5000Hz .wav,2.842035,-0.222222,0.166667
5000Hz_3,MVDR,-15,bubble 13 5000Hz .wav,2.233306,0.222222,0.777778
5000Hz_3,MUSIC,-15,bubble 13 5000Hz .wav,2.296670,1.944444,1.777778
5000Hz_3,MUSIC_CSDM,-15,bubble 13 5000Hz .wav,2.233306,0.222222,0.777778
5000Hz_3,CBF,-20,bubble 13 5000Hz .wav,2.381286,-2.277778,3.694444
5000Hz_3,MVDR,-20,bubble 13 5000Hz .wav,2.316240,-0.222222,0.694444
5000Hz_3,MUSIC,-20,bubble 13 5000Hz .wav,1.151019,-1.083333,3.388889
5000Hz_3,MUSIC_CSDM,-20,bubble 13 5000Hz .wav,2.316240,-0.222222,0.694444
5000Hz_3,CBF,clean,bubble 14 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,clean,bubble 14 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,clean,bubble 14 5000Hz .wav,0.794464,-0.638889,3.472222
5000Hz_3,MUSIC_CSDM,clean,bubble 14 5000Hz .wav,0.473039,0.027778,2.527778
5000Hz_3,CBF,20,bubble 14 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,20,bubble 14 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,20,bubble 14 5000Hz .wav,3.201683,-2.277778,0.750000
5000Hz_3,MUSIC_CSDM,20,bubble 14 5000Hz .wav,0.083333,0.000000,2.916667
5000Hz_3,CBF,15,bubble 14 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,15,bubble 14 5000Hz .wav,0.141639,0.027778,2.861111
5000Hz_3,MUSIC,15,bubble 14 5000Hz .wav,0.918349,0.055556,2.083333
5000Hz_3,MUSIC_CSDM,15,bubble 14 5000Hz .wav,0.141639,0.027778,2.861111
5000Hz_3,CBF,10,bubble 14 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,10,bubble 14 5000Hz .wav,0.222222,0.000000,2.777778
5000Hz_3,MUSIC,10,bubble 14 5000Hz .wav,2.037458,0.888889,1.166667
5000Hz_3,MUSIC_CSDM,10,bubble 14 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,CBF,5,bubble 14 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,5,bubble 14 5000Hz .wav,1.973005,-0.055556,1.027778
5000Hz_3,MUSIC,5,bubble 14 5000Hz .wav,3.201562,2.000000,0.500000
5000Hz_3,MUSIC_CSDM,5,bubble 14 5000Hz .wav,1.973005,-0.055556,1.027778
5000Hz_3,CBF,0,bubble 14 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,0,bubble 14 5000Hz .wav,3.018462,0.333333,0.000000
5000Hz_3,MUSIC,0,bubble 14 5000Hz .wav,3.259601,1.750000,0.250000
5000Hz_3,MUSIC_CSDM,0,bubble 14 5000Hz .wav,3.018462,0.333333,0.000000
5000Hz_3,CBF,-5,bubble 14 5000Hz .wav,1.950388,-1.916667,3.361111
5000Hz_3,MVDR,-5,bubble 14 5000Hz .wav,2.338123,-0.944444,0.861111
5000Hz_3,MUSIC,-5,bubble 14 5000Hz .wav,2.125862,-0.250000,0.888889
5000Hz_3,MUSIC_CSDM,-5,bubble 14 5000Hz .wav,2.338123,-0.944444,0.861111
5000Hz_3,CBF,-10,bubble 14 5000Hz .wav,3.008219,-0.222222,0.000000
5000Hz_3,MVDR,-10,bubble 14 5000Hz .wav,2.804455,-0.777778,0.305556
5000Hz_3,MUSIC,-10,bubble 14 5000Hz .wav,0.969042,0.444444,2.138889
5000Hz_3,MUSIC_CSDM,-10,bubble 14 5000Hz .wav,2.804455,-0.777778,0.305556
5000Hz_3,CBF,-15,bubble 14 5000Hz .wav,2.978446,1.000000,5.805556
5000Hz_3,MVDR,-15,bubble 14 5000Hz .wav,1.125600,-1.083333,2.694444
5000Hz_3,MUSIC,-15,bubble 14 5000Hz .wav,1.511785,-0.527778,1.583333
5000Hz_3,MUSIC_CSDM,-15,bubble 14 5000Hz .wav,1.125600,-1.083333,2.694444
5000Hz_3,CBF,-20,bubble 14 5000Hz .wav,1.248456,0.444444,1.833333
5000Hz_3,MVDR,-20,bubble 14 5000Hz .wav,3.339462,-2.861111,1.277778
5000Hz_3,MUSIC,-20,bubble 14 5000Hz .wav,1.465919,-1.305556,2.333333
5000Hz_3,MUSIC_CSDM,-20,bubble 14 5000Hz .wav,3.339462,-2.861111,1.277778
5000Hz_3,CBF,clean,bubble 15 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,clean,bubble 15 5000Hz .wav,0.194444,0.000000,2.805556
5000Hz_3,MUSIC,clean,bubble 15 5000Hz .wav,1.383880,1.083333,3.861111
5000Hz_3,MUSIC_CSDM,clean,bubble 15 5000Hz .wav,0.473039,0.027778,2.527778
5000Hz_3,CBF,20,bubble 15 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,20,bubble 15 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,20,bubble 15 5000Hz .wav,2.787345,-2.416667,1.611111
5000Hz_3,MUSIC_CSDM,20,bubble 15 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,CBF,15,bubble 15 5000Hz .wav,0.611111,0.000000,3.611111
5000Hz_3,MVDR,15,bubble 15 5000Hz .wav,0.168966,0.027778,2.833333
5000Hz_3,MUSIC,15,bubble 15 5000Hz .wav,3.179919,-2.000000,0.527778
5000Hz_3,MUSIC_CSDM,15,bubble 15 5000Hz .wav,1.689656,1.666667,2.722222
5000Hz_3,CBF,10,bubble 15 5000Hz .wav,0.638889,0.000000,3.638889
5000Hz_3,MVDR,10,bubble 15 5000Hz .wav,1.627550,-0.750000,1.555556
5000Hz_3,MUSIC,10,bubble 15 5000Hz .wav,0.566558,0.111111,2.444444
5000Hz_3,MUSIC_CSDM,10,bubble 15 5000Hz .wav,1.627550,-0.750000,1.555556
5000Hz_3,CBF,5,bubble 15 5000Hz .wav,2.570608,-0.277778,0.444444
5000Hz_3,MVDR,5,bubble 15 5000Hz .wav,2.857873,-1.027778,0.333333
5000Hz_3,MUSIC,5,bubble 15 5000Hz .wav,2.334986,1.250000,1.027778
5000Hz_3,MUSIC_CSDM,5,bubble 15 5000Hz .wav,1.540603,0.666667,1.611111
5000Hz_3,CBF,0,bubble 15 5000Hz .wav,2.914549,1.111111,0.305556
5000Hz_3,MVDR,0,bubble 15 5000Hz .wav,1.599576,1.500000,2.444444
5000Hz_3,MUSIC,0,bubble 15 5000Hz .wav,0.530694,0.361111,2.611111
5000Hz_3,MUSIC_CSDM,0,bubble 15 5000Hz .wav,1.599576,1.500000,2.444444
5000Hz_3,CBF,-5,bubble 15 5000Hz .wav,3.051007,0.555556,0.000000
5000Hz_3,MVDR,-5,bubble 15 5000Hz .wav,2.926175,1.000000,0.250000
5000Hz_3,MUSIC,-5,bubble 15 5000Hz .wav,2.722364,0.027778,5.722222
